102.4097, 101.4962, 97.3346, 142.3893, 84.9822, 73.0064, 100.7761, 166.1298, 75.4593, 163.9427, 219.7710, 42.2048, 98.7799, 79.5496, 49.5980, 68.5751, 116.7926, 210.4657, 62.0547, 199.8639, 108.2023, 170.8117, 95.6794, 51.8448, 215.5165, 199.8193, 124.7023, 34.2290, 101.8384, 172.2150, 105.0713, 167.1298
91.5925, 128.7484, 185.7921, 198.1123, 158.6029, 77.4387, 111.1746, 194.5177, 102.3119, 162.3160, 198.0146, 177.1954, 183.5094, 192.7734, 64.4054, 98.0728, 191.3451, 217.1663, 162.4740, 182.9148, 94.2890, 188.1850, 133.0229, 194.4844, 212.5343, 203.7547, 205.7443, 144.0125, 153.2391, 177.9896, 111.9272, 80.4740
91.2915, 74.3178, 73.0160, 129.1968, 45.2945, 111.2274, 91.7172, 42.9636, 100.4198, 151.4738, 114.2639, 42.2872, 191.7128, 56.9067, 26.3411, 78.5889, 134.2697, 79.2493, 106.4811, 54.5554, 45.4344, 187.0627, 189.0641, 26.6472, 201.6385, 204.6924, 49.6720, 40.7332, 74.5467, 70.8907, 52.5394, 76.5656
91.0412, 196.3031, 221.2488, 92.1071, 227.8715, 179.4909, 187.9407, 198.5255, 156.9654, 228.5206, 86.1895, 199.7759, 166.8171, 220.8896, 213.0412, 139.3888, 137.1647, 118.6244, 209.6441, 72.0642, 187.2751, 132.7825, 195.4135, 214.3855, 74.2702, 98.2521, 97.4728, 217.2158, 194.5058, 209.5058, 165.4942, 210.0577
179.9149, 169.2702, 55.6851, 197.1830, 110.0830, 125.7362, 96.2745, 166.1894, 164.6468, 69.9170, 147.4106, 71.2553, 208.2447, 75.6362, 80.6298, 199.1298, 169.5723, 105.8043, 144.4043, 95.7468, 136.1638, 84.7106, 97.4000, 180.8745, 180.0830, 222.6170, 144.2872, 77.8596, 64.1702, 132.8213, 147.6894, 51.7532
157.5302, 176.8316, 179.3342, 122.2111, 180.7588, 158.3819, 116.9422, 144.5276, 110.1457, 171.3970, 95.0276, 159.1030, 196.4070, 84.1960, 162.5502, 197.5879, 96.9573, 92.7035, 192.5302, 61.4648, 187.1709, 208.2136, 190.4271, 148.9020, 142.7462, 224.5075, 107.6683, 155.9950, 163.0126, 193.6709, 171.3668, 167.7864
78.0746, 160.2652, 194.0939, 78.8536, 167.6022, 181.7956, 161.5939, 206.8812, 88.0083, 150.1823, 160.4558, 134.0414, 72.1326, 198.9282, 103.9613, 71.0387, 90.8011, 211.8978, 137.8564, 186.8260, 55.3204, 122.9530, 158.6022, 128.4309, 92.0856, 61.3204, 108.6906, 97.7155, 205.4751, 137.7431, 133.3398, 201.0553
99.3775, 145.3473, 144.0274, 197.5130, 158.4121, 215.7939, 72.0663, 72.9395, 174.5865, 67.7694, 99.2781, 50.8963, 179.7622, 190.5130, 73.4971, 206.2579, 173.9164, 58.7421, 209.3617, 57.1110, 54.2507, 107.0836, 133.8112, 206.3645, 164.7478, 218.1686, 98.1787, 120.0101, 142.7622, 66.1571, 147.6052, 70.6398
78.4155, 188.0683, 106.4047, 101.4460, 194.1511, 164.5989, 216.1871, 223.6673, 108.0252, 94.9928, 161.1403, 79.8111, 98.4335, 177.1601, 169.8957, 164.5648, 119.3759, 189.4514, 45.8687, 192.4245, 206.6187, 172.9353, 94.8579, 218.5755, 62.2464, 64.2518, 123.6799, 75.2590, 133.4550, 176.6079, 227.8201, 183.9065
143.6286, 106.9461, 200.8506, 96.2635, 98.8963, 113.9710, 178.4274, 159.6681, 187.1909, 174.1826, 188.9357, 42.0249, 92.4564, 206.8154, 79.3403, 68.5622, 118.9129, 215.9544, 133.1369, 141.3423, 111.1452, 188.3527, 174.2967, 93.1577, 101.9295, 186.5228, 93.5892, 43.2905, 132.9046, 177.7822, 99.2614, 188.1286
81.1270, 119.4723, 214.8444, 187.3882, 191.0984, 120.7263, 173.5599, 122.4329, 79.3363, 217.3918, 107.6100, 205.8497, 172.6780, 108.5724, 192.5098, 100.3578, 133.4419, 131.8157, 186.1091, 89.5402, 167.9642, 181.9696, 167.8175, 194.5385, 186.7782, 209.9678, 101.5599, 198.1002, 189.1896, 203.3292, 119.3721, 212.0519
82.7366, 52.9688, 91.7071, 157.3432, 80.6482, 56.6672, 198.0555, 82.0381, 96.6326, 88.4073, 214.3778, 44.3137, 106.8648, 127.4645, 65.2392, 67.7574, 141.9931, 160.6118, 82.5563, 160.0572, 43.4073, 158.4922, 133.6811, 179.4471, 104.6083, 71.0208, 159.5147, 77.5858, 71.7088, 41.0901, 97.8977, 136.7140
75.0892, 92.5214, 110.0000, 87.7714, 108.3706, 55.3216, 132.3015, 77.2814, 108.0578, 187.0955, 129.8970, 81.5214, 197.5528, 46.8329, 133.3392, 68.0905, 62.5691, 168.3216, 70.1055, 100.6696, 188.3568, 185.8869, 144.1935, 36.1910, 119.0992, 190.7538, 48.3844, 41.2688, 95.3844, 187.4095, 83.2274, 185.6847
112.2798, 62.1410, 129.4425, 217.6443, 48.8503, 188.8221, 142.3905, 86.3341, 190.0065, 143.9002, 193.9067, 32.0564, 177.7527, 204.9783, 67.1150, 126.5445, 162.9935, 189.8048, 93.6811, 159.9154, 103.3753, 181.4100, 85.1779, 194.7224, 193.8915, 214.1345, 185.3666, 36.7375, 66.6941, 150.1150, 98.2972, 79.0803
38.3674, 172.9642, 168.8297, 158.2706, 226.3513, 214.7796, 184.8065, 141.0323, 125.3387, 93.6326, 96.0896, 89.6702, 157.8190, 189.6057, 157.5735, 162.5448, 184.9946, 46.5968, 162.8978, 34.0376, 151.2079, 93.4803, 144.9140, 218.8996, 48.6649, 89.0215, 69.8172, 211.8638, 190.8262, 92.8638, 176.9570, 204.5735
122.9858, 156.5403, 156.7417, 165.3199, 180.2157, 55.4550, 153.6256, 167.5047, 149.6185, 160.4668, 128.4005, 177.0877, 199.5047, 198.5569, 117.1161, 68.5592, 147.4502, 120.4479, 110.6896, 177.1232, 96.4171, 96.0190, 160.9337, 129.8602, 163.6161, 56.7938, 210.5545, 161.4550, 148.0047, 120.7393, 152.8578, 101.0853
179.0563, 109.3263, 155.4061, 91.8075, 104.9343, 65.4319, 196.1737, 98.1455, 111.0282, 206.9084, 142.8052, 68.3404, 132.8005, 69.2183, 182.6455, 79.5775, 103.6831, 160.4718, 104.7747, 110.4225, 186.9437, 106.3028, 220.7723, 92.4859, 88.7277, 153.2207, 114.2700, 132.1761, 99.3380, 183.6901, 96.6549, 179.8286
120.8278, 86.2598, 167.6435, 61.9184, 92.0695, 142.1390, 134.9879, 82.1601, 185.5559, 203.4894, 168.7825, 103.1873, 148.6677, 207.9819, 92.0000, 63.0121, 158.7885, 181.1692, 180.0091, 124.8671, 161.2115, 109.7915, 197.5891, 69.6163, 180.9849, 97.8671, 109.6556, 162.2447, 148.4985, 84.5529, 70.8671, 115.0423
